	tSNE1	tSNE2
k141_2240	1.9196118	-13.374737
k141_10160	-3.4329903	-0.6128402
k141_21462	14.805885	4.6779127
k141_30551	13.689955	-21.56672
k141_26131	16.804419	-45.71481
k141_21463	10.6699095	-26.720364
k141_10161	-9.7589245	-21.306833
k141_2244	26.878262	-51.093807
k141_21466	0.443893	24.011082
k141_14081	6.3717403	-12.9218025
k141_30552	19.666035	-12.796814
k141_10164	-20.67769	6.799417
k141_14083	3.2332351	16.747381
k141_26134	-46.668446	-40.160236
k141_17910	-43.850563	22.330078
k141_30556	36.093536	1.7919124
k141_2249	-38.568127	9.750222
k141_26135	5.9823723	13.998769
k141_17912	29.293016	50.0207
k141_10172	-31.791445	13.506492
k141_2252	-39.80174	8.235248
k141_30557	-21.64214	59.647568
k141_10173	-4.4911985	-16.19948
k141_21474	19.695684	-3.1306458
k141_30558	30.843788	42.048847
k141_26140	29.001514	-52.40647
k141_10175	-10.34257	-12.704505
k141_30560	-3.3738189	-34.472702
k141_17918	35.944695	37.06252
k141_30561	-5.456567	50.162823
k141_26144	12.658807	-38.90813
k141_21478	-8.194819	-16.553871
k141_17921	-12.173141	60.201515
k141_30564	17.26084	4.3397155
k141_10182	-42.98416	20.925589
k141_26146	30.414799	17.047203
k141_30565	27.576653	23.059189
k141_30566	-0.9334626	-29.36091
k141_10188	29.252953	14.938989
k141_30569	-40.02324	23.710693
k141_17930	7.2544284	1.9771212
k141_26147	40.436337	29.597479
k141_30571	23.423567	35.255154
k141_10192	4.577841	3.0487635
k141_30572	45.597347	44.2951
k141_17931	3.2550104	-24.38185
k141_21480	-10.418921	-69.34802
k141_30578	21.800116	-9.148202
k141_26153	-18.981913	9.913806
k141_26154	17.795738	14.465362
k141_2253	42.852905	15.0051985
k141_30580	29.05813	-56.24765
k141_10207	31.347391	45.379856
k141_17935	-28.0217	20.202402
k141_2256	31.66883	-47.2215
k141_10208	-32.823063	-60.877903
k141_2257	28.011118	26.522583
k141_26161	-17.210215	-20.740965
k141_10210	14.745757	-55.829895
k141_17939	30.37596	-5.4597197
k141_2258	-44.809227	-40.58752
k141_2259	-16.735266	-25.66782
k141_26162	-11.905768	-52.801136
k141_26163	18.029884	-32.05561
k141_30582	49.94757	42.228012
k141_10215	-1.1977878	70.365814
k141_17945	-16.916218	-43.046356
k141_26164	11.279923	-47.64873
k141_10216	38.983536	47.523163
k141_6144	43.136555	14.566385
k141_2260	-11.62209	20.65917
k141_21497	-53.907963	-37.085033
k141_26167	-42.55242	24.795328
k141_6147	-37.78082	21.652336
k141_10223	0.98008054	-21.243357
k141_26168	-16.821766	-19.02301
k141_2266	35.68605	-40.64042
k141_10224	-1.1122481	66.153015
k141_30596	26.988958	0.988054
k141_6150	17.995626	33.9108
k141_30598	-1.5656168	-40.36589
k141_21500	-11.131344	-42.913662
k141_10225	-33.234238	17.528214
k141_21502	-0.82457674	-49.382668
k141_30607	-8.493188	-48.36446
k141_10228	39.35454	36.71665
k141_2268	33.84385	10.051523
k141_6165	-35.35736	12.437334
k141_21508	23.93218	-5.7680883
k141_2269	-39.836052	14.409666
k141_10231	26.898266	2.6228445
k141_2272	-12.854754	-55.18467
k141_10233	11.0362015	-1.6458923
k141_6168	32.15625	-54.46297
k141_21510	-50.751328	20.705372
k141_2275	5.365012	5.3864193
k141_6171	-25.304678	-57.586094
k141_21513	24.857615	-49.039608
k141_6172	-3.1464393	9.390624
k141_2279	34.531685	-42.394703
k141_2280	-8.154202	-10.824353
k141_21518	-37.638626	-35.655514
k141_2281	21.667425	-18.594536
k141_6177	21.123453	26.937792
k141_26176	15.740043	-19.40099
k141_10238	-10.150748	27.175335
k141_26177	24.420467	-14.013651
k141_10239	-3.8120112	6.0237985
k141_21522	-25.295746	14.854174
k141_6179	9.0899315	-1.495666
k141_30608	-22.013023	67.36646
k141_10240	20.864124	15.825805
k141_2289	2.2223525	-33.260864
k141_10241	0.83440095	48.11162
k141_26181	-26.261536	-63.382896
k141_26182	-16.737486	-20.140474
k141_30609	-2.511471	1.3197618
k141_2290	46.155407	35.031994
k141_26185	27.081034	12.722304
k141_30615	26.854124	-46.80471
k141_10246	-45.920242	22.144785
k141_30616	-44.84706	10.355696
k141_6186	-50.16545	-38.778236
k141_10250	31.3004	42.835052
k141_26188	-51.727917	-36.884865
k141_10251	18.660143	17.624517
k141_2291	-17.838434	57.126762
k141_26189	-9.720204	-5.9262414
k141_6187	4.605933	-41.09441
k141_2293	-28.202652	-64.84816
k141_30618	22.233667	-8.224186
k141_10255	3.4184847	-23.606043
k141_2296	-15.557328	-8.117029
k141_6190	37.00203	46.6339
k141_30624	-9.947591	-50.473232
k141_30625	-11.231321	-37.485294
k141_2298	4.31038	-20.693056
k141_6194	4.481022	9.756694
k141_2300	-31.601398	29.825035
k141_26196	-14.703681	-22.669401
k141_6196	-28.607351	10.524506
k141_2301	-24.619848	-58.310776
k141_30631	-44.619	17.862894
k141_10259	30.591576	-52.40357
k141_2305	-36.831627	12.827412
k141_30632	-45.80497	-39.667072
k141_26200	-5.889268	-20.76387
k141_10262	32.25612	13.030497
k141_26201	-24.387522	-56.25733
k141_10263	36.564312	45.175747
k141_2310	11.305906	34.32538
k141_30638	8.304111	-21.942587
k141_2314	24.950438	40.27125
k141_26204	-29.621998	17.96998
k141_6203	41.792812	19.275549
k141_30643	20.663353	-2.529209
k141_26205	-11.195852	-55.725964
k141_2316	-0.8141828	-3.2075396
k141_30644	12.405691	-2.519843
k141_10267	-10.172059	27.200197
k141_6207	-6.3502717	-0.86297417
k141_26209	3.6048229	20.95002
k141_2318	31.872646	1.7136338
k141_10269	17.59194	-25.106792
k141_2320	17.46904	18.646673
k141_26212	-37.427254	29.667484
k141_6211	12.945589	-6.2060113
k141_30652	-46.847946	20.86752
k141_26214	-40.84685	10.178413
k141_6213	1.4560363	-36.7935
k141_10270	-51.79266	-39.009884
k141_30654	17.210733	-29.118216
k141_2323	-17.12125	-58.028923
k141_6216	-30.617918	-59.31428
k141_30658	-21.165445	-50.619602
k141_2325	-12.733526	63.32271
k141_10273	35.556076	6.3559794
k141_26223	25.16879	-2.9154499
k141_30663	-16.786484	62.177216
k141_10274	14.478286	-19.719109
k141_10276	32.299633	48.33996
k141_26224	39.598835	19.05226
k141_6218	54.541187	7.7438383
k141_30665	-22.950657	-8.334234
k141_6221	-6.0845513	-45.666492
k141_30667	-20.701982	3.2670546
k141_2328	-21.61212	63.20213
k141_10279	-51.169666	-35.475285
k141_2329	24.06892	-26.37359
k141_10280	-22.222994	17.4621
k141_6224	45.928497	47.40393
k141_30668	-32.698784	16.716324
k141_30669	2.1478972	-29.34298
k141_10290	24.927204	-8.965297
k141_2330	23.35962	8.139835
k141_6227	-8.029531	-25.654596
k141_30672	-43.778397	-48.146442
k141_2331	-31.902563	-63.97254
k141_10296	-11.289504	-52.30986
k141_6230	-1.4194531	-23.856
k141_30674	-19.667118	63.624714
k141_10301	17.904224	4.6039457
k141_2334	-35.899815	17.801813
k141_30675	0.58833355	26.606363
k141_6233	29.496767	-56.478725
k141_10302	26.687828	-41.233265
k141_6234	23.830084	48.698174
k141_10303	47.515923	8.720149
k141_6237	0.49101552	-37.416332
k141_14090	-8.825669	-70.81699
k141_2341	-38.229378	15.017802
k141_10309	17.306595	-1.4785812
k141_2342	35.924908	-47.908768
k141_14092	-1.5190359	-45.78684
k141_30688	46.052288	39.395943
k141_6238	-47.861015	26.789688
k141_6239	3.647774	-25.615952
k141_2343	-28.119617	-67.56694
k141_30692	-2.501824	-28.895132
k141_14096	6.485084	9.262074
k141_10310	32.779778	13.022764
k141_30694	-37.28012	26.862328
k141_10312	4.8175287	27.515469
k141_14098	-13.929757	5.9369464
k141_30696	0.89306897	-0.59233093
k141_6241	-11.28398	1.467483
k141_10314	14.01516	11.780324
k141_14100	12.0061245	-44.50994
k141_10315	-0.7145623	-39.457024
k141_2346	23.922377	5.279124
k141_30703	13.225457	0.5010047
k141_14102	-28.199375	27.532082
k141_6245	33.61517	39.24003
k141_2347	27.634356	33.743275
k141_10316	-26.532316	11.065121
k141_30704	21.420403	0.06313441
k141_14104	-31.585064	13.559425
k141_10319	1.9842292	22.00222
k141_2352	-15.350897	-5.461933
k141_10321	12.6908655	-46.942913
k141_6251	-32.20818	7.346391
k141_30707	2.094997	-21.972954
k141_30709	37.926197	-51.317093
k141_2357	-1.7962909	18.381311
k141_10324	-12.411657	-26.519175
k141_6252	-42.900745	27.656307
k141_30710	18.178762	-54.168392
k141_2360	38.21314	-48.32705
k141_10325	-8.734193	-11.971409
k141_30712	49.70841	12.52755
k141_14106	-14.808772	7.8601785
k141_10326	25.487955	-26.153032
k141_10327	-43.342606	15.82054
k141_2366	34.8465	-46.643543
k141_30716	0.36459798	9.592615
k141_30717	-5.031713	-38.38964
k141_2369	31.194447	-42.72927
k141_14113	-28.31839	14.4866495
k141_10334	35.227123	16.205544
k141_14114	3.9220002	-22.22488
k141_2371	44.979427	39.391212
k141_14116	20.50799	-50.303886
k141_10337	20.68988	-49.847855
k141_2372	-5.559408	-6.554513
k141_30718	39.010815	25.708025
k141_14118	17.16732	-11.255075
k141_10341	-7.253746	-12.966014
k141_14119	-19.188337	-0.84569424
k141_6254	-52.879375	-40.199715
k141_2375	-9.202699	-11.732492
k141_30720	40.581833	36.532845
k141_6255	16.701885	3.045107
k141_2377	-9.485907	-17.783527
k141_30721	-18.349873	2.2345562
k141_10345	-17.537495	-42.15151
k141_26235	42.581367	14.464574
k141_10346	-42.945206	29.142366
k141_6260	15.381038	-46.280663
k141_10349	3.8335757	-12.380351
k141_6261	33.02655	28.256182
k141_2390	-31.147894	-57.435627
k141_6265	9.146672	-1.509183
k141_10355	-2.447107	59.990818
k141_30722	-18.813063	65.48963
k141_6266	-19.737003	-9.313365
k141_26243	-39.755287	17.845402
k141_10356	23.015856	46.225716
k141_30723	13.116323	-47.23955
k141_2392	-12.640685	-49.152023
k141_6267	10.028402	-18.26062
k141_6270	10.382399	-0.31309506
k141_30729	-18.851871	62.080856
k141_2400	-8.91057	-13.375476
k141_14121	-8.906496	-71.15089
k141_6273	-9.029449	-7.294159
k141_10358	-46.34304	25.449146
k141_2401	-41.23305	27.864822
k141_14122	28.199047	-17.63426
k141_2402	14.588015	13.181635
k141_30730	19.71012	-7.6265435
k141_14123	11.795046	-10.964391
k141_6276	32.878933	1.6749274
k141_30731	-40.279636	-36.2169
k141_26245	33.33539	16.064322
k141_6277	11.278146	19.621359
k141_10362	-10.131231	-14.315895
k141_26249	29.120052	24.734806
k141_21523	-7.1687675	-71.331764
k141_6278	-40.875362	-44.17198
k141_30740	24.498835	9.414041
k141_10363	-9.445376	28.420017
k141_6279	-9.3955345	57.178764
k141_30742	-12.706947	-54.58586
k141_21525	-49.602737	23.301352
k141_10365	13.959871	28.77838
k141_30745	-52.947712	12.758494
k141_6284	22.673677	16.260408
k141_30747	45.557407	10.37043
k141_30748	27.022795	47.029667
k141_6287	1.9499786	48.40247
k141_21531	-5.239776	-41.69752
k141_10370	16.203074	-52.924072
k141_30749	32.421894	-37.973602
k141_14128	-22.42836	66.99834
k141_21533	-21.945913	31.03165
k141_10372	31.59727	-46.39373
k141_10373	0.82859707	-40.78431
k141_26264	-41.179554	-41.391167
k141_21537	3.7314548	14.600369
k141_10375	15.750277	8.229033
k141_26266	34.864117	-0.9574817
k141_6290	1.9358773	-1.9335846
k141_14135	36.746727	3.800703
k141_21540	-11.094381	-32.02037
k141_30752	-1.0745906	-41.179417
k141_6291	2.059942	10.759759
k141_26268	42.67923	42.37886
k141_2404	-16.763302	59.990547
k141_6293	26.392933	36.19248
k141_6295	23.927557	48.40686
k141_14142	-40.99153	-47.141487
k141_30758	-29.44948	14.109699
k141_10376	-8.595281	-69.946205
k141_14143	3.1607447	-8.585217
k141_2411	-12.770114	58.727688
k141_30760	-39.232025	5.7807384
k141_6297	23.71108	19.189413
k141_2412	-4.767613	-44.056866
k141_10378	20.213476	1.9618868
k141_26276	-44.166164	22.195078
k141_10380	20.77785	-28.891342
k141_30761	45.57515	29.84184
k141_21558	-51.437527	-33.389366
k141_14147	31.042166	19.326082
k141_2414	2.3294299	-39.314644
k141_30764	10.745969	-1.1231819
k141_21561	-21.09335	-67.53022
k141_10381	-49.107132	-39.8573
k141_6298	-17.94363	64.06749
k141_21562	-0.89662373	12.460796
k141_30765	20.900358	-46.645668
k141_2417	18.908836	-46.26711
k141_26282	5.980538	20.768734
k141_14151	35.248146	-45.172684
k141_30767	-33.753292	13.661804
k141_10383	-47.269817	25.251932
k141_26284	-11.509583	48.49256
k141_21570	28.999868	46.660427
k141_2423	-4.99491	7.5295296
k141_30771	-5.080969	-43.381817
k141_10387	24.798548	41.535637
k141_6303	14.455751	-52.664394
k141_21571	22.681738	23.439123
k141_26288	-45.767788	-30.293749
k141_2425	28.882288	28.104908
k141_14159	0.50596917	-29.835869
k141_30774	12.771449	-39.096786
k141_6304	2.7041647	-25.342152
k141_2426	23.644232	-12.874147
k141_14160	-5.3991666	-34.822567
k141_26291	49.889862	15.8066435
k141_30776	28.049171	-9.951983
k141_30777	-5.7592416	-46.43089
k141_14161	23.954082	22.404171
k141_2429	9.78547	32.09638
k141_6307	-12.406866	-28.644407
k141_26293	-1.3019874	64.21573
k141_21579	33.867462	30.320648
k141_10388	-50.709404	-40.900314
k141_30780	5.9975014	-42.31313
k141_26294	1.7260213	16.773163
k141_10389	-44.373028	-38.716717
k141_2432	-8.703141	55.623962
k141_6309	10.368518	34.21188
k141_21580	30.48745	-52.289623
k141_21581	-23.216074	-59.519283
k141_2435	7.5932765	17.229158
k141_26297	3.6905625	1.3687462
k141_10392	5.643046	-41.958744
k141_30784	24.151697	-50.818768
k141_2436	-17.862787	-24.953512
k141_21582	18.568281	21.168367
k141_14171	-0.59812516	11.770716
k141_10395	-14.47526	15.244821
k141_2438	6.0259695	16.62206
k141_6312	-39.171795	31.33786
k141_10396	-3.231259	9.214315
k141_26300	2.9452627	-42.89405
k141_30785	-45.58567	23.72083
k141_6313	-7.9979033	-44.044846
k141_14172	26.402788	35.88976
k141_2442	-10.311186	-35.220158
k141_10399	-16.886503	-43.478016
k141_2443	4.009997	5.4498224
k141_30788	-51.347042	16.756853
k141_14176	-11.437069	-12.308635
k141_21583	45.779037	21.46565
k141_10403	-44.67613	9.178031
k141_6319	0.6056275	-43.49649
k141_2447	43.791138	38.371746
k141_10405	1.5693696	13.605965
k141_6320	-41.49571	18.453547
k141_30797	-38.798893	7.188356
k141_6322	22.739939	20.07345
k141_30800	-30.43835	30.489508
k141_21591	-35.242325	31.352226
k141_2454	-44.39716	-27.997688
k141_6323	-1.2396442	0.0808233
k141_30801	5.181155	-5.8108845
k141_2455	-30.570824	25.105524
k141_2456	17.125734	8.439473
k141_10416	-35.9579	26.082441
k141_21597	0.15812208	26.518457
k141_6327	1.4744478	-49.646
k141_10418	-32.02041	6.111418
k141_30810	24.42234	-14.349869
k141_26303	47.04097	34.17857
k141_30811	31.004498	39.431076
k141_21599	-9.364773	5.460504
k141_26304	10.026216	27.178436
k141_14182	54.82447	6.4426236
k141_21600	-43.435802	-28.053476
k141_10423	-32.32727	23.9725
k141_6328	-51.112095	21.129692
k141_21601	31.795706	36.056797
k141_30813	22.645525	-50.48621
k141_14183	17.649345	-10.013245
k141_10424	-19.828856	67.87368
k141_26305	29.48345	-1.082921
k141_21604	11.8268795	-49.156357
k141_2458	-40.507324	19.99226
k141_30816	-13.324679	12.351476
k141_10427	13.338326	-52.98076
k141_26306	-37.27969	23.279848
k141_30817	-13.309914	21.87895
k141_26309	-25.36089	-65.24269
k141_26310	-22.700796	-61.89846
k141_2465	17.70134	13.622526
k141_10433	-2.4002798	2.2906513
k141_30821	-20.711277	2.3790646
k141_2466	0.16299933	-40.00661
k141_10434	2.1902096	-33.80522
k141_2469	-45.148197	10.846711
k141_14194	-49.0946	20.635735
k141_21620	-28.003422	-62.76939
k141_30824	31.034784	19.22189
k141_26312	-12.49696	62.320717
k141_21622	-25.335611	-63.984962
k141_26313	-20.421684	-1.2659748
k141_2470	-7.519612	54.553223
k141_6341	44.97969	34.918247
k141_14198	14.746522	0.041541997
k141_30828	18.23641	12.630687
k141_10436	-17.66842	58.046284
k141_14199	-38.907543	-36.378372
k141_6343	13.569439	9.607919
k141_10437	36.962105	7.562148
k141_2475	-45.811073	-39.551037
k141_21630	-22.672523	12.4542675
k141_2476	-27.853264	-19.760689
k141_6345	33.46715	18.809593
k141_2477	23.623335	-45.549026
k141_10443	21.16489	19.954697
k141_21633	3.9921718	-54.53058
k141_21635	-6.464249	2.04313
k141_26314	44.167477	21.406485
k141_2478	-6.3173633	-18.647646
k141_14206	-46.288258	26.55815
k141_21637	35.43175	6.3844647
k141_14207	-14.368807	53.476143
k141_21638	-36.462177	16.256042
k141_2479	27.337261	-2.1144156
k141_10451	-11.676236	-65.5039
k141_14209	5.992063	-22.929287
k141_10452	-2.7583413	70.93981
k141_21639	42.041313	34.586777
k141_6356	41.472717	42.54059
k141_26323	-11.423325	-55.802544
k141_14211	18.456089	-53.8327
k141_26325	0.99999774	-27.168941
k141_2489	35.152187	-14.104256
k141_14212	-11.682168	-43.007454
k141_21643	1.7487601	-23.201778
k141_6358	-26.610518	1.8343313
k141_21646	-4.409563	-55.516357
k141_10462	-34.922928	27.342922
k141_6360	-50.800816	-29.591223
k141_14217	27.597338	-44.70183
k141_2493	51.60175	10.759188
k141_14219	-15.904055	13.904115
k141_6362	22.762491	8.215316
k141_10467	28.91137	-51.127163
k141_2495	2.5231845	49.21977
k141_26326	38.049625	12.45621
k141_14220	-14.665409	7.876433
k141_21656	-25.372688	3.0723698
k141_14221	-4.5922523	-34.13095
k141_2499	30.622099	-44.184677
k141_14222	13.564556	16.261335
k141_21659	-31.71153	-60.096348
k141_2501	5.8561106	-11.626134
k141_10477	23.143818	36.167534
k141_21660	28.049196	5.981699
k141_10478	-42.777813	10.8357935
k141_6363	-3.1936507	2.1264176
k141_26338	-4.8826895	-27.48114
k141_14226	-51.111862	10.087303
k141_6365	16.936947	-40.18553
k141_21663	-39.166054	13.3292465
k141_14228	-40.986233	-42.64266
k141_6368	31.509336	48.38694
k141_10486	22.99678	13.614771
k141_21664	24.308573	22.232399
k141_26343	11.884554	31.430126
k141_14230	42.28619	46.320393
k141_2512	43.730606	41.410336
k141_21666	21.91923	8.497339
k141_6371	23.153458	19.674488
k141_10488	-17.198717	64.044205
k141_2515	-3.5238795	-43.01775
k141_6373	-5.5284553	-45.091133
k141_6374	30.74002	8.425422
k141_21676	-10.408301	-35.883816
k141_26347	49.250694	42.558037
k141_6375	-27.73292	-17.655128
k141_26349	-42.709904	6.518124
k141_6377	22.629297	-16.38764
k141_21678	-42.613876	-48.158394
k141_14239	-43.503838	24.327473
k141_2519	-37.923462	14.071905
k141_14242	-5.8338294	-33.783203
k141_2523	-4.070032	-4.029142
k141_21681	28.930326	3.5009754
k141_2525	21.749989	39.563725
k141_6383	-12.09313	59.961254
k141_21682	-7.0495343	71.94937
k141_2528	34.74467	-1.0779086
k141_30831	-8.350917	-69.333084
k141_14244	31.13368	11.098034
k141_2532	-28.448566	-58.202583
k141_6385	-33.52858	25.515684
k141_30833	1.853316	47.407303
k141_2533	-16.397089	10.49632
k141_26356	-45.604317	23.732864
k141_17946	45.385864	-2.0836184
k141_14251	-29.157097	21.851883
k141_26357	10.419007	11.66703
k141_6388	-16.057419	-5.7723303
k141_2537	-25.248161	-60.27262
k141_2538	5.6603594	-44.160725
k141_21683	-52.85156	-40.2551
k141_30836	46.51807	36.210823
k141_14257	19.951544	-45.782932
k141_6391	0.028066576	-21.61019
k141_17948	29.539389	10.060562
k141_21684	-49.25751	17.084526
k141_26364	-1.7384715	6.026094
k141_6394	-10.126739	59.991383
k141_2539	-50.400753	-40.720234
k141_17949	-25.51944	6.111916
k141_6395	-0.48376098	68.41951
k141_14260	-33.270195	14.575817
k141_6397	3.24634	-9.059861
k141_17951	-4.091029	-36.12379
k141_26365	15.378489	-15.840687
k141_2542	17.634579	-11.740771
k141_30837	38.875717	15.555934
k141_6398	27.223215	-52.82809
k141_10490	7.0500674	-35.22623
k141_14267	0.8092693	-18.980467
k141_17954	23.16671	20.86756
k141_6399	30.30373	46.712643
k141_14269	30.72573	46.16235
k141_30838	-6.263514	-24.70736
k141_10494	-1.6586065	63.43579
k141_6402	-11.895921	-10.184189
k141_17957	16.074284	-5.191325
k141_10499	-29.650229	7.78431
k141_26374	-4.8819532	5.986256
k141_14271	-34.662334	17.75039
k141_2545	54.29496	6.148593
k141_30844	33.474422	22.075823
k141_10501	-1.756934	62.685963
k141_21689	-10.639406	-69.34739
k141_14272	49.724136	32.142246
k141_17962	-12.832564	-1.5999633
k141_2548	38.130398	10.958895
k141_26375	47.808853	43.6748
k141_2549	25.05655	-48.487495
k141_10505	27.881517	-51.062138
k141_26376	24.22229	-45.57691
k141_14273	18.941982	5.6591725
k141_17964	5.505474	-24.26246
k141_6415	-27.942278	14.459197
k141_10511	9.537308	-14.665622
k141_2554	30.807245	-21.108286
k141_26380	27.248642	-50.29678
k141_21691	4.2491	-32.320297
k141_6417	28.193352	-3.0612035
k141_30852	-18.790407	59.20207
k141_17969	19.971516	15.003166
k141_10517	-15.798117	60.333744
k141_6418	-17.46901	-1.7360357
k141_30855	-12.56255	62.468323
k141_2561	12.221679	-4.0135946
k141_17975	-7.183616	-45.24982
k141_26381	7.302055	-40.334953
k141_10522	-19.196337	-4.88907
k141_6419	-14.513285	15.199509
k141_17976	2.997608	-26.83346
k141_10523	-30.721119	19.198233
k141_14275	50.074284	40.901184
k141_17977	25.646154	28.472576
k141_26383	-1.7611282	1.5008063
k141_30857	45.682594	35.913353
k141_6421	27.553806	10.312601
k141_30858	22.398308	28.273493
k141_2566	-40.150795	17.152397
k141_17982	-11.095801	58.178814
k141_26385	-29.793713	23.996515
k141_10530	-53.454742	21.099874
