ID	length	GC	coverage
k141_16674	2237	59.05	11.5579
k141_16675	1720	52.15	6.6
k141_16677	7684	55.77	17.7946
k141_16682	2303	60.53	5.62267
k141_16683	1110	56.85	4.96216
k141_16687	2386	52.72	3.42414
k141_16688	2566	47.16	4.98753
k141_16690	9869	60.28	17.1736
k141_16691	18635	57.54	17.1032
k141_16693	1716	44.58	3.47786
k141_16694	1304	55.90	2.94555
k141_16701	1205	47.88	5.18589
k141_16709	1567	64.26	5.9298
k141_16710	1439	53.09	5.37735
k141_16717	1027	50.44	37.0604
k141_16722	5354	56.84	6.69163
k141_16725	1856	42.73	4.96713
k141_16726	1032	48.06	3.32946
k141_16727	2366	54.40	5.29374
k141_16731	1417	61.54	4.506
k141_16738	3729	40.31	4.79539
k141_16740	1766	51.02	4.13307
k141_16743	4759	45.68	4.32381
k141_16745	1416	44.14	5.78249
k141_16746	1299	47.73	3.97229
k141_16753	3001	54.62	6.49783
k141_16754	30230	56.27	15.5492
k141_16760	1612	34.62	3.51551
k141_16762	2538	60.05	16.7916
k141_16763	1911	60.86	13.326
k141_16767	1150	42.26	2.97478
k141_16771	10396	55.47	9.77068
k141_16774	4020	58.23	6.12214
k141_16783	2254	45.03	5.2449
k141_16785	1369	42.88	8.6019
k141_16787	1097	59.71	10.8806
k141_16788	1321	53.75	3.82967
k141_16790	4768	57.53	5.92576
k141_16792	1018	53.54	4.21709
k141_16796	2403	39.37	6.4303
k141_16797	1827	39.57	2.92611
k141_16799	2450	50.37	6.97388
k141_16803	1079	52.83	4.25487
k141_16804	1904	40.70	4.61134
k141_16808	1240	54.92	2.89435
k141_16814	1169	55.60	3.81608
k141_16816	1658	60.19	5.20145
k141_16819	2614	42.50	5.79801
k141_16822	1518	47.89	5.11397
k141_16824	2731	60.09	5.78653
k141_16826	4322	44.05	6.77302
k141_16827	1144	36.28	5.18182
k141_16829	2065	60.53	5.12446
k141_16835	1017	59.88	4.6588
k141_16836	1822	64.38	15.8348
k141_16838	1289	48.49	3.55857
k141_16842	1104	58.79	4.72554
k141_16849	1366	44.29	3.46047
k141_16853	4786	38.47	6.55077
k141_16860	2286	51.53	3.91689
k141_16867	2147	51.00	4.68328
k141_16873	1285	50.97	5.91907
k141_16876	1944	32.00	4.74434
k141_16878	1437	60.06	5.0842
k141_16879	1528	57.79	6.98953
k141_16880	4368	58.08	6.03571
k141_16882	2746	50.84	4.93554
k141_16885	3299	55.80	6.47711
k141_16894	1009	54.91	4.57879
k141_16895	1637	57.91	3.89982
k141_16896	1650	46.06	4.69212
k141_16898	3067	42.58	4.38181
k141_16902	1275	38.20	18.1537
k141_16905	12067	60.81	16.17
k141_16907	1054	45.07	4.37761
k141_16912	1324	54.23	3.71903
k141_16917	1516	40.30	4.62995
k141_16924	3854	48.26	5.57577
k141_16926	1315	63.04	5.43194
k141_16928	2234	56.49	7.40018
k141_16929	1189	40.54	4.65097
k141_16934	1282	56.47	5.00624
k141_16937	3218	43.29	7.35519
k141_16938	1246	46.07	4.50562
k141_16939	1903	52.92	4.76143
k141_16941	1027	55.31	3.78481
k141_16950	2653	54.84	11.4354
k141_16951	1065	41.13	3.22441
k141_16954	2431	53.89	5.75648
k141_16960	1257	50.91	4.71599
k141_16961	1320	35.61	2.60455
k141_16965	4226	48.49	6.05821
k141_16967	1300	42.69	6.75385
k141_16973	3363	35.83	5.3934
k141_16974	5198	53.06	8.43902
k141_16980	1053	55.46	2.55366
k141_16981	6282	42.93	7.4801
k141_16982	1012	56.13	2.93874
k141_16983	1396	44.77	26.4305
k141_16984	1712	64.19	4.60864
k141_16992	2211	33.33	24.2451
k141_16994	1671	59.61	9.14303
k141_16995	1158	67.01	4.11226
k141_16996	2005	43.34	5.8818
k141_17005	1782	46.69	6.19921
k141_17007	7062	45.02	10.4438
k141_17009	2181	43.70	4.97662
k141_17011	1935	51.63	5.85685
k141_17015	1024	51.37	2.48145
k141_17019	1236	52.43	3.96359
k141_17021	5938	55.46	14.001
k141_17026	4081	43.94	7.74345
k141_17028	3701	45.64	5.58119
k141_17031	1451	68.85	6.54032
k141_17035	1995	38.05	6.13183
k141_17038	2164	56.38	5.15481
k141_17039	1068	48.41	4.90262
k141_17045	2617	55.29	4.6645
k141_17047	2378	55.42	7.74895
k141_17048	1758	53.98	12.9118
k141_17055	1986	41.24	4.34743
k141_17056	2858	58.99	5.37334
k141_17058	1685	56.26	6.72582
k141_17060	1123	56.01	3.05877
k141_17064	1032	53.49	3.59496
k141_17068	1059	46.55	5.0746
k141_17072	2535	56.29	5.41657
k141_17074	2132	52.49	4.13133
k141_17076	4183	54.98	4.83887
k141_17077	1496	31.62	3.90775
k141_17079	2735	56.05	5.88263
k141_17084	2412	52.53	4.58043
k141_17088	1857	47.12	5.31233
k141_17090	1119	58.00	5.59964
k141_17092	1163	45.23	7.16165
k141_17094	6667	40.53	7.47728
k141_17096	2245	55.32	6.898
k141_17097	1548	45.41	6.70801
k141_17099	1000	48.60	3.273
k141_17103	1798	27.75	5.6624
k141_17104	28114	33.34	18.0548
k141_17105	2072	47.15	4.43581
k141_17110	2989	41.15	5.08163
k141_17111	5674	49.91	6.34403
k141_17112	1288	38.66	3.8323
k141_17116	6388	55.21	6.01284
k141_17120	1475	41.83	5.06305
k141_17126	2029	41.35	3.87925
k141_17130	1080	50.74	4.56667
k141_17132	1894	61.83	4.75766
k141_17133	1180	43.39	3.9322
k141_17136	1889	56.27	5.83166
k141_17140	1528	49.48	6.05628
k141_17142	2556	62.25	5.99922
k141_17143	1160	41.81	4.23879
k141_17145	1072	54.01	3.88246
k141_17148	1147	59.02	5.17786
k141_17149	1026	51.66	6.08967
k141_17150	2080	45.67	5.24231
k141_17151	2665	57.75	5.79737
k141_17154	3923	56.67	6.78639
k141_17161	4443	49.31	101.942
k141_17162	1785	47.39	5.77311
k141_17163	1457	61.43	7.86273
k141_17166	1102	47.37	3.37205
k141_17169	2031	37.37	5.85524
k141_17170	1027	51.41	3.9221
k141_17173	2957	51.13	9.32499
k141_17177	1270	55.43	4.58898
k141_17178	2064	43.70	4.83382
k141_17180	2553	35.21	8.68625
k141_17185	1312	59.68	3.40854
k141_17193	1187	63.52	5.25864
k141_17194	1082	54.90	3.13031
k141_17196	1232	28.90	4.46347
k141_17199	1309	19.40	4.33766
k141_17201	1427	49.61	2.822
k141_17207	6055	60.08	4.9706
k141_17208	6709	52.60	6.84975
k141_17211	1393	60.52	6.62024
k141_17212	7707	53.93	7.54548
k141_17213	1367	61.08	6.32846
k141_17227	2132	28.66	4.06332
k141_17228	2769	53.81	6.18527
k141_17236	3976	61.19	6.11519
k141_17237	1423	24.17	3.46451
k141_17238	1346	46.14	3.09733
k141_17239	1179	47.33	4.30789
k141_17241	2575	37.71	5.39223
k141_17247	6780	60.93	7.89602
k141_17249	1881	65.02	5.45667
k141_17251	3089	54.55	5.06216
k141_17253	1036	52.99	4.46911
k141_17254	17047	56.44	16.727
k141_17255	1004	43.03	2.97311
k141_17257	1061	47.50	5.46654
k141_17259	2830	58.02	5.9258
k141_17260	1848	45.13	4.34199
k141_17263	1148	38.85	3.08972
k141_17267	1055	52.51	2.52891
k141_17268	6152	41.09	6.53153
k141_17270	1672	60.05	6.24462
k141_17271	1225	50.29	3.90612
k141_17272	1153	71.73	7.07806
k141_17273	2445	36.77	7.52106
k141_17279	1576	63.64	6.03553
k141_17281	1008	39.48	3.99107
k141_17285	1169	47.90	4.44825
k141_17288	3029	58.10	13.5523
k141_17289	11657	59.21	15.2719
k141_17290	1037	61.14	4.44744
k141_17294	2313	60.74	5.05966
k141_17296	1778	47.47	4.35658
k141_17301	1405	64.84	5.83132
k141_17303	1758	45.22	4.58191
k141_17309	3021	50.08	4.96193
k141_17311	1832	60.10	5.2964
k141_17320	2078	55.44	5.58855
k141_17325	1325	27.32	3.26113
k141_17330	1334	44.00	4.03298
k141_17334	1135	41.32	4.34714
k141_17336	1517	39.55	5.29664
k141_17337	1150	29.30	3.50957
k141_17338	1025	67.51	3.02341
k141_17341	1050	50.38	4.26762
k141_17345	1357	52.84	5.92704
k141_17348	1183	49.79	4.28149
k141_17349	18374	57.82	15.9029
k141_17355	6037	55.08	8.34338
k141_17356	1626	41.02	6.246
k141_17358	1097	43.39	4.44211
k141_17361	1633	44.95	4.78445
k141_17363	1000	58.30	4.038
k141_17369	9482	32.43	11.4301
k141_17372	5366	60.51	6.77115
k141_17373	1469	34.79	3.45882
k141_17377	4694	39.52	5.87346
k141_17380	2393	48.27	7.54492
k141_17381	1184	44.26	3.53547
k141_17382	3232	64.14	4.54765
k141_17383	1576	46.38	5.29442
k141_17389	2019	54.38	4.05102
k141_17391	1517	57.61	3.92353
k141_17398	3284	49.63	5.96194
k141_17402	1622	57.64	4.32614
k141_17407	1436	56.69	36.4262
k141_17415	2003	41.89	4.23714
k141_17418	1568	35.46	3.60778
k141_17423	1099	61.87	7.86351
k141_17424	1121	63.96	6.49777
k141_17426	1114	57.54	3.75135
k141_17429	6714	57.98	6.7675
k141_17430	1190	50.76	3.39328
k141_17435	1815	57.69	5.00441
k141_17442	1266	25.43	2.35071
k141_17447	1360	38.82	3.83162
k141_17450	1516	60.88	4.20317
k141_17451	1622	40.51	5.61406
k141_17452	5726	51.21	5.70241
k141_17453	1350	48.81	2.1037
k141_17459	2981	60.72	5.31097
k141_17460	1537	58.43	6.30709
k141_17463	1538	61.44	6.01495
k141_17464	1615	56.59	5.98947
k141_17465	2861	56.62	6.91332
k141_17467	1132	34.10	4.35954
k141_17471	1054	39.94	5.3833
k141_17476	5396	35.12	6.23499
k141_17478	3503	62.75	7.59378
k141_17480	2078	53.80	6.66169
k141_17486	4078	51.69	7.01079
k141_17491	1120	50.62	5.01071
k141_17494	1214	43.08	2.58155
k141_17500	1572	56.68	3.71438
k141_17506	5082	52.52	9.07517
k141_17515	1160	30.17	3.59914
k141_17517	1147	43.50	5.32432
k141_17520	1810	65.25	6.3895
k141_17526	2442	56.63	12.4345
k141_17528	1470	51.36	4.26531
k141_17532	4369	60.20	6.69352
k141_17533	1449	46.51	2.54865
k141_17537	1732	50.06	4.65878
k141_17547	1590	47.55	4.79119
k141_17558	1345	44.46	3.32937
k141_17562	1717	62.73	3.73908
k141_17563	1792	39.01	5.73493
k141_17565	1527	55.80	3.61166
k141_17566	1912	30.96	4.83002
k141_17567	2476	63.81	4.9374
k141_17568	1399	46.10	4.90279
k141_17570	2453	50.35	5.65185
k141_17576	1996	48.50	3.42134
k141_17579	10162	44.13	11.2426
k141_17582	1431	61.15	5.62963
k141_17584	1734	55.19	3.88408
k141_17590	1593	43.82	9.02888
k141_17602	2092	45.55	4.87572
k141_17603	1834	61.67	6.88877
k141_17604	1205	55.44	5.94025
k141_17614	1859	49.76	4.30124
k141_17616	2230	45.02	3.61211
k141_17617	1806	51.00	5.1938
k141_17618	1566	59.07	3.69604
k141_17623	1904	56.57	4.23057
k141_17626	1296	58.26	3.56636
k141_17631	1955	33.15	4.25882
k141_17638	1337	55.65	5.67165
k141_17642	1382	33.43	12.1838
k141_17645	1446	56.15	5.22407
k141_17651	1619	57.26	5.24274
k141_17652	1898	54.53	5.01844
k141_17653	3096	59.53	6.71609
k141_17654	1126	43.78	4.10302
k141_17656	2616	51.64	5.00229
k141_17663	3378	45.50	6.6492
k141_17670	1077	46.61	4.14949
k141_17671	5132	61.44	6.85074
k141_17672	1502	40.95	3.34953
k141_17673	1713	53.88	5.01518
k141_17675	10599	58.45	8.72828
k141_17676	1506	46.68	3.56839
k141_17679	1119	60.05	4.1412
k141_17684	15213	57.94	11.5581
k141_17686	1555	50.42	3.73569
k141_17690	1944	60.85	4.88272
k141_17700	1226	65.74	7.02936
k141_17704	1490	56.24	5.07114
k141_17706	1565	49.78	7.21789
k141_17710	1196	64.88	7.97324
k141_17712	1151	58.64	5.56038
k141_17719	1068	48.50	3.76498
k141_17723	2929	46.77	4.68522
k141_17724	1138	48.95	6.02109
k141_17725	2071	59.15	4.46161
k141_17730	1942	45.21	5.89083
k141_17733	3731	61.43	5.86974
k141_17742	4608	57.51	6.28754
k141_17743	5280	62.61	7.78011
k141_17744	1187	59.48	7.63943
k141_17749	1538	47.66	4.74057
k141_17750	102863	33.12	12.8376
k141_17758	1499	51.63	2.98999
k141_17767	1097	72.65	6.50775
k141_17773	2848	57.65	16.3954
k141_17775	1022	48.24	5.83562
k141_17778	1463	54.55	4.64525
k141_17779	3697	46.33	4.37787
k141_17790	1389	43.12	5.58099
k141_17791	2625	46.55	5.14857
k141_17793	7075	44.81	5.23477
k141_17795	3525	57.33	5.69475
k141_17803	1081	54.86	10.8705
k141_17805	1712	52.57	5.11507
k141_17810	2740	50.15	5.49416
k141_17813	1276	47.34	3.70455
k141_17814	1063	44.97	3.48636
k141_17816	5010	58.04	7.32216
k141_17817	2610	53.10	5.54061
k141_17820	1929	45.57	4.91654
k141_17831	1818	34.71	35.0616
k141_17840	4047	62.54	7.71189
k141_17844	2887	64.18	6.22757
k141_17850	2262	54.60	4.96994
k141_17856	34417	55.41	15.1049
k141_17862	1221	46.36	4.88862
k141_17866	2460	59.27	4.83943
k141_17868	1086	43.74	4.40792
k141_17870	1128	39.98	4.625
k141_17872	2073	51.13	7.23348
k141_17873	1037	46.58	2.88332
k141_17874	1712	47.31	6.55374
k141_17875	2088	60.06	8.44253
k141_17882	1388	32.71	28.8696
k141_17883	1587	53.94	5.0397
k141_17884	1117	19.52	3.33303
k141_17888	1638	57.14	4.53968
k141_17895	3091	54.58	7.56745
k141_17898	1276	51.57	4.7837
k141_17899	1514	59.58	4.71731
k141_17900	3950	36.38	5.00532
k141_17901	3859	57.81	13.285
k141_17905	2460	53.66	4.76829
k141_17910	4602	59.43	6.69926
k141_17912	1295	65.10	5.18301
k141_17918	1426	62.83	6.46424
k141_17921	1687	62.42	5.81446
k141_17930	1519	48.26	4.01843
k141_17931	3076	45.97	5.66905
k141_17935	4349	56.73	7.13474
k141_17939	1265	53.20	3.27036
k141_17945	1024	41.60	3.06152
k141_17946	257882	54.52	22.798
k141_17948	3579	51.30	6.50321
k141_17949	2249	54.29	3.42819
k141_17951	1835	45.12	4.04796
k141_17954	1438	55.29	5.61335
k141_17957	2062	51.12	5.06935
k141_17962	2503	51.06	5.06472
k141_17964	2167	46.98	8.27642
k141_17969	1419	49.75	4.00634
k141_17975	1039	39.36	3.15881
k141_17976	1441	45.18	3.81263
k141_17977	1442	56.66	4.23786
k141_17982	1495	64.15	4.46421
k141_17984	1000	40.60	4.735
k141_17991	1169	54.75	2.5509
k141_18003	2169	40.43	5.11111
k141_18005	1167	48.41	3.45758
k141_18009	1107	71.27	4.00632
k141_18010	1495	52.37	6.0602
k141_18012	1093	69.08	3.25801
k141_18013	2586	63.65	7.64153
k141_18021	2086	40.12	4.84995
k141_18026	1142	51.75	3.11996
k141_18028	1891	49.29	5.49815
k141_18031	1013	61.40	5.44225
k141_18032	1128	58.78	5.42376
k141_18036	1942	53.30	4.54274
k141_18038	2485	53.48	3.67726
k141_18039	1334	54.95	6.15442
k141_18040	1473	49.15	6.84725
k141_18041	2635	46.22	4.1833
k141_18044	2702	25.06	4.30126
k141_18045	3160	57.91	7.43766
k141_18046	1894	63.15	6.12091
k141_18047	1480	52.43	5.46959
k141_18049	2589	52.88	5.93241
k141_18050	1179	44.70	4.27735
k141_18052	1405	54.80	4.8363
k141_18053	1962	64.12	4.89908
k141_18054	2246	46.79	4.54987
k141_18061	1442	49.45	4.66158
k141_18062	1091	58.57	4.51054
k141_18066	2047	59.94	5.03078
k141_18069	1799	43.58	5.69427
k141_18074	1040	39.71	5.70096
k141_18075	1473	70.06	5.74542
k141_18076	4113	52.27	8.24386
k141_18078	6838	50.35	7.60032
k141_18079	1263	67.70	3.89074
k141_18082	1785	60.62	26.1641
k141_18097	1708	60.13	5.41101
k141_18100	1285	55.18	4.76109
k141_18103	5013	45.94	7.83184
k141_18109	1895	57.73	4.15673
k141_18110	4828	57.00	6.20547
k141_18116	1249	49.96	2.85428
k141_18123	3357	37.83	8.57522
k141_18125	1465	51.40	4.76928
k141_18130	1429	58.71	38.3219
k141_18133	1372	46.21	2.93149
k141_18135	1063	47.13	3.65099
k141_18142	2401	49.85	5.93753
k141_18146	4991	66.74	6.82248
k141_18147	3016	30.31	5.28813
k141_18152	2020	62.82	6.18416
k141_18153	5061	56.95	15.1193
k141_18154	2135	57.47	5.5096
k141_18156	4862	36.82	6.16434
k141_18160	1389	51.98	5.04248
k141_18162	1295	39.15	5.38301
k141_18165	1027	52.58	5.22785
k141_18168	1253	50.84	5.93296
k141_18171	1411	54.78	15.2282
k141_18186	1102	61.07	4.70871
k141_18188	3170	57.54	5.74543
k141_18189	1172	45.56	6.49147
k141_18194	1282	47.04	3.0117
k141_18195	1031	65.08	3.6227
k141_18198	1579	55.35	3.30019
k141_18199	21352	33.74	14.1505
k141_18200	3734	49.01	5.50241
k141_18205	4095	63.42	6.93944
k141_18206	4554	56.26	6.95982
k141_18207	2439	48.83	6.42722
k141_18210	3654	55.25	8.33908
k141_18217	1119	39.77	3.73458
k141_18221	20853	56.69	15.4706
k141_18226	1393	57.72	15.3826
k141_18232	3536	49.01	8.51584
k141_18242	1357	56.45	3.29329
k141_18243	1339	62.81	3.90814
k141_18244	5763	40.55	6.73035
k141_18245	1647	26.17	2.85974
k141_18247	2308	50.13	5.93804
k141_18248	1527	52.06	4.8723
k141_18250	1896	59.07	4.21941
k141_18251	1419	46.23	6.52008
k141_18252	1421	53.55	3.95144
k141_18254	1401	24.20	3.399
k141_18261	1003	62.21	3.85543
k141_18263	7801	59.61	7.07409
k141_18268	2130	68.31	5.19577
k141_18271	8345	60.71	19.5107
k141_18276	4813	42.32	5.76148
k141_18277	1359	51.21	3.29139
k141_18279	2624	59.91	5.96341
k141_18282	1709	71.39	2.95026
k141_18283	1756	65.15	12.9345
k141_18285	1605	55.76	3.06542
k141_18295	1363	43.65	2.72047
k141_18298	2305	59.13	4.3987
k141_18299	1231	50.53	4.11779
k141_18305	5503	51.23	7.67127
k141_18307	2275	50.11	5.22989
k141_18316	1155	69.61	3.46494
k141_18317	2700	58.52	5.89852
k141_18318	1226	56.77	5.83931
k141_18319	1306	52.83	4.31317
k141_18321	1480	60.88	4.13581
k141_18322	1359	58.35	2.6365
k141_18324	4240	57.45	5.43939
k141_18325	1003	50.55	5.23629
k141_18327	2992	48.93	5.90842
k141_18329	2695	61.86	7.56141
k141_18332	1225	59.59	4.86857
k141_18333	5975	68.44	5.65757
k141_18336	1138	68.89	3.13445
k141_18337	2575	49.75	5.94019
k141_18338	1026	57.60	11.4522
k141_18342	1520	58.88	7.25329
k141_18345	2972	53.84	9.35094
k141_18346	1073	46.51	5.83597
k141_18348	1082	55.08	3.16266
k141_18350	1074	47.86	2.78119
k141_18351	4731	64.51	6.29233
k141_18353	2094	50.67	33.9823
k141_18357	1172	60.24	4.16212
k141_18368	1172	41.13	4.32253
k141_18369	1631	44.64	3.11404
k141_18371	1437	52.05	5.47669
k141_18374	3414	48.10	6.72056
k141_18378	1052	58.37	5.6654
k141_18379	1704	60.56	3.92019
k141_18380	1109	42.74	3.50225
k141_18389	1521	52.93	5.27153
k141_18391	2281	60.72	6.65585
k141_18393	2477	56.24	5.99193
k141_18395	1173	35.21	4.83632
k141_18401	3626	58.71	5.88665
k141_18402	1650	62.79	5.41091
k141_18409	1313	41.81	3.18507
k141_18410	2993	36.12	5.50017
k141_18412	1150	42.43	4.27391
k141_18415	1184	63.09	5.84713
k141_18416	1448	59.25	3.89227
k141_18419	1061	48.35	3.09708
k141_18421	1439	49.90	5.07922
k141_18423	4956	39.61	6.45642
k141_18426	1200	46.08	2.86583
k141_18427	4022	39.01	6.77623
k141_18428	6451	50.52	8.30631
k141_18429	2367	63.33	5.46346
k141_18432	1155	34.29	176.243
k141_18433	1597	48.34	3.73388
k141_18435	1029	72.01	3.0447
k141_18444	1089	45.91	3.83287
k141_18456	1450	50.07	3.70276
k141_18457	4168	60.75	5.19074
k141_18458	1101	52.50	4.60309
k141_18460	1224	58.33	7.18627
k141_18463	1071	50.98	3.60317
k141_18464	3899	63.35	5.77071
k141_18465	2251	57.97	7.82674
k141_18466	3684	46.12	5.17535
k141_18467	1034	49.71	5.89458
k141_18479	2507	46.47	8.26047
k141_18483	1305	63.14	5.93793
k141_18485	14861	53.45	8.57701
k141_18490	1821	42.72	5.15431
k141_18493	1159	67.90	5.75582
k141_18499	2199	50.84	5.57162
k141_18502	2145	59.11	14.6685
k141_18503	2820	53.37	4.60071
k141_18507	2528	44.26	4.30736
k141_18513	1262	55.23	4.49604
k141_18520	2212	58.00	5.91365
k141_18522	1367	46.09	4.43087
k141_18524	9429	35.50	5.64185
k141_18526	1107	47.24	37.4399
k141_18529	1400	51.36	9.35429
k141_18531	8696	57.99	8.89133
k141_18532	2066	56.20	5.17909
k141_18533	1983	50.38	7.70247
k141_18534	3839	48.68	6.47747
k141_18537	2023	61.99	5.82897
k141_18541	1421	51.86	4.41731
k141_18543	2696	44.58	5.7411
k141_18545	27885	50.29	23.179
k141_18546	5859	55.23	4.93941
k141_18555	4177	61.74	7.5097
k141_18559	1104	60.69	2.7962
k141_18560	1205	54.02	4.7112
k141_18561	1135	42.91	5.23612
k141_18565	1412	45.18	4.45042
k141_18568	3802	46.79	7.71778
k141_18575	6157	59.27	7.98993
k141_18576	1310	61.37	3.85038
k141_18579	1609	66.00	3.88937
k141_18582	2227	50.61	7.9066
k141_18587	1031	52.18	5.22793
k141_18588	1043	51.29	5.15916
k141_18589	1595	49.59	4.8489
k141_18592	6699	63.17	8.15241
k141_18597	1267	60.54	3.99526
k141_18598	2642	52.61	3.77706
k141_18600	1776	42.12	10.1295
k141_18605	1369	37.91	6.09861
k141_18607	2612	59.69	5.63668
k141_18611	2062	49.90	7.21872
k141_18612	1131	59.33	3.89213
k141_18617	3921	50.47	5.54527
k141_18618	1098	61.84	5.39891
k141_18621	1280	49.06	4.30703
k141_18622	7119	56.43	6.36747
k141_18623	1099	40.13	4.60237
k141_18625	7815	61.50	6.23263
k141_18627	4615	41.60	5.88559
k141_18628	2155	52.25	6.91555
k141_18631	2411	61.97	6.45334
k141_18632	1773	48.62	4.0079
k141_18633	1428	47.27	5.91737
k141_18635	2336	28.34	4.63142
k141_18639	1078	46.10	5.51577
k141_18641	3462	52.17	7.65367
k141_18642	2628	53.46	5.42732
k141_18643	4376	62.27	5.84826
k141_18645	1550	58.90	6.53097
k141_18654	1509	47.65	3.76143
k141_18656	1234	56.97	2.37844
k141_18657	1002	40.12	7.5499
k141_18658	1080	29.54	5.6287
k141_18659	6043	62.83	6.0599
k141_18661	1743	43.20	3.5743
k141_18666	1242	57.33	5.29147
k141_18667	10567	51.84	13.8641
k141_18668	2060	61.31	4.84903
k141_18683	1230	25.37	4.57398
k141_18685	1601	39.10	5.02311
k141_18687	1144	72.47	3.74563
k141_18688	1281	49.26	3.61671
k141_18691	2489	53.88	4.67216
k141_18700	1403	26.87	3.90948
k141_18702	2650	50.87	13.9875
k141_18708	1541	50.55	4.82998
k141_18711	1039	55.05	4.58229
k141_18718	1274	32.18	3.04317
k141_18719	1019	61.53	2.91757
k141_18721	1398	63.38	5.32976
k141_18724	2338	49.02	3.75492
k141_18725	1549	42.16	3.94577
k141_18731	2097	50.88	5.08679
k141_18733	1292	43.58	5.29412
k141_18734	1385	43.03	4.57329
k141_18737	1843	64.35	4.66359
k141_18738	4270	60.82	5.70164
k141_18739	1152	54.95	3.88281
k141_18740	2306	50.09	27.3395
k141_18743	8369	58.84	5.82399
k141_18746	10803	54.02	7.39869
k141_18751	2739	56.59	5.99817
k141_18758	1361	49.08	3.48273
k141_18767	3590	58.75	5.4571
k141_18768	1037	49.66	4.73578
k141_18772	1016	54.23	3.52854
k141_18773	1002	45.21	3.13473
k141_18774	1441	70.58	3.39486
k141_18775	1184	47.04	5.04054
k141_18776	1003	31.70	3.72483
k141_18778	1707	54.66	2.95606
k141_18780	1725	47.01	7.63536
k141_18784	2317	57.40	6.55114
k141_18785	1134	65.34	6.83157
k141_18786	3983	52.32	4.59202
k141_18792	1379	52.50	3.90283
k141_18794	1014	57.99	5.08481
k141_18795	1454	60.52	2.75997
k141_18796	1761	53.72	4.47473
k141_18800	1515	40.07	4.69373
k141_18802	1254	58.21	4.47528
k141_18804	2139	44.51	5.9813
k141_18806	2688	55.84	7.41295
k141_18812	1153	44.67	4.49957
k141_18814	4538	49.87	6.62274
k141_18816	3273	69.63	6.2267
k141_18817	1652	59.93	5.11864
k141_18819	1563	47.73	5.53935
k141_18822	1877	46.08	4.63026
k141_18823	1506	49.67	4.34197
k141_18825	131874	52.01	35.5566
k141_18829	1317	57.10	6.66894
k141_18830	3134	40.78	6.57179
k141_18832	5826	57.21	7.02935
k141_18844	1038	62.14	5.75434
k141_18849	1526	50.33	4.49672
k141_18851	1099	48.68	3.36852
k141_18857	1103	57.48	4.05984
k141_18859	1960	60.77	6.88061
k141_18862	1234	51.86	5.18801
k141_18863	1487	39.74	4.10155
k141_18867	2368	48.56	8.93877
k141_18869	1303	46.05	3.66539
k141_18873	1125	58.13	3.71022
k141_18874	20734	46.35	39.7356
k141_18877	2114	51.14	4.28666
k141_18879	2523	35.51	112.87
k141_18880	1444	54.02	2.37396
k141_18884	1322	44.70	4.97731
k141_18885	3643	60.66	6.38238
k141_18886	1174	46.25	9.83986
k141_18894	2780	56.98	15.3158
k141_18896	2942	45.48	6.17233
k141_18908	1519	42.20	6.27847
k141_18909	1426	50.28	4.06031
k141_18910	63416	55.75	50.9164
k141_18917	1253	28.33	3.79888
k141_18922	1365	45.93	4.03223
k141_18931	2948	61.40	6.09498
k141_18932	1062	49.72	4.62618
k141_18936	2293	46.62	5.33406
k141_18945	1451	57.06	5.11923
k141_18948	1143	57.22	3.3972
k141_18950	1025	47.12	2.8722
k141_18951	3273	37.15	5.02964
k141_18957	4399	55.58	6.33371
