ID	X	Y	Length	GC	Coverage	ORFs	SSUs	Reads	Classified	Organism	CONCOCT	MaxBin	MetaBAT	Phylum	Class	Order	Family	Genus	Virulence	Resistance	Plasmid	Virus
5470	-19.022583	12.249579	3221	40.95	10.272	3	0	234	100.0	Escherichia coli	C8	A20		Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia				
5471	3.557351	-20.001722	3221	57.13	17.392	5	0	404	100.0	Clostridiales	C21	A13		Firmicutes	Clostridia	Clostridiales						
5472	-22.946447	11.276022	3221	38.34	27.753	4	0	619	99.838	[Eubacterium] hallii	C26	A20	B27	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium				
5473	17.315374	-31.489717	6426	59.61	9.889	5	0	451	99.778	Rothia mucilaginosa	C17	A29	B26	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Rothia				
5474	21.005952	-26.565409	3220	58.6	27.528	6	0	632	89.873	Subdoligranulum variabile	C17	A14		Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Subdoligranulum				
5475	11.325303	41.251713	6465	27.8	11.233	7	0	513	4.483	Terrisporobacter othiniensis	C18	A27	B29									
5476	8.895905	36.727528	3217	29.5	11.648	3	0	254	13.78	Clostridiales	C24	A26	B29									
5477	20.560389	11.311831	3216	42.88	16.016	3	0	356	100.0	Streptococcus salivarius	C15		B21	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus			139413	
5478	-7.099222	19.558368	3216	35.01	12.699	4	0	295	100.0	Firmicutes bacterium CAG:41	C8	A25	B27	Firmicutes								
5479	-10.465143	20.958532	5396	38.62	76.327	4	0	2903	99.656	Eubacterium	C5	A6	B5	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	VFG013286			
5480	-8.405201	-26.406936	3215	56.3	54.467	3	0	1206	99.668	Escherichia coli	C25	A9		Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia				YP_001700609,YP_001700610
5481	12.8982	24.530086	3215	36.95	8.435	1	0	189	50.265	Clostridium sp. CAG:221	C1											
5482	-1.482952	20.142197	3215	32.94	43.176	4	0	1042	64.779	[Eubacterium] hallii	C8	A10										
5483	-33.954377	-10.937579	3214	45.55	31.475	1	0	707	0.849	Lachnospiraceae	C8	A11										
5484	26.167322	6.655658	3212	41.13	7.695	4	0	171	98.83	Streptococcus australis	C15	A31	B21	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus				
5485	31.270895	6.546778	3212	43.15	26.057	3	0	596	100.0	Streptococcus parasanguinis	C15	A18	B21	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus				
5486	7.992531	4.035284	3212	39.32	8.835	3	0	203	0.0		C1	A34										
5487	2.829803	-23.441707	3212	55.2	17.906	2	0	411	0.0		C25	A13										
5488	15.829139	14.889184	3211	36.59	11.659	4	0	276	100.0	Streptococcus	C15	A31	B32	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus				
5489	15.727221	13.016148	3211	38.18	9.421	5	0	217	87.558	Streptococcus	C15	A31	B32	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus				
5490	-22.133072	7.021187	3209	40.67	11.256	4	0	270	100.0	Dorea	C9	A20	B24	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea				
5491	10.740185	0.096247	4794	46.3	9.016	5	0	302	0.662	Mogibacterium timidum	C1	A34										
5492	10.752326	-16.260931	3208	47.82	9.059	3	0	202	34.653	Rothia mucilaginosa	C17	A21										
5493	29.807309	9.632559	3206	44.82	22.738	2	0	513	100.0	Streptococcus parasanguinis	C15	A18	B21	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus				
5494	-2.309807	17.858492	3206	43.98	124.734	4	0	2764	100.0	Firmicutes	C21	A3		Firmicutes								
5495	-21.99409	33.187056	3205	37.91	10.832	3	0	243	45.267	Firmicutes bacterium CAG:41	C29	A24	B25									
5496	-21.024895	7.813454	3203	39.06	439.948	3	0	9679	100.0	Ruminococcus	C30	A2	B1	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus				
5497	-26.015142	13.79355	3203	36.4	16.75	2	0	372	94.892	Blautia sp. KLE 1732	C8	A25	B27	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia				
5498	8.435741	37.623117	3202	26.48	10.419	2	0	234	33.333	Terrisporobacter	C18	A27	B29									
5499	-20.934514	0.37146	3201	39.52	121.595	4	0	2682	96.16	Ruminococcus	C30		B5	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus				
5500	-22.578314	-3.28419	3201	42.36	9.081	4	0	201	100.0	Blautia obeum	C26	A20	B24	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia				
5501	-23.374259	3.269299	3200	41.84	11.811	2	0	267	100.0	Dorea formicigenerans	C9		B24	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea				
5502	34.111953	3.429353	3200	45.03	20.725	2	0	460	100.0	Streptococcus parasanguinis	C15	A18	B21	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus		RF0007		
5503	17.701569	-33.112237	4461	63.21	10.133	3	0	324	98.765	Rothia mucilaginosa	C17	A29	B26	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Rothia				
5504	-25.462729	5.310484	3199	40.64	227.285	2	0	5025	98.468	Clostridiales	C30	A3	B1	Firmicutes	Clostridia	Clostridiales						
5505	-15.253782	15.219026	3199	40.23	9.734	3	0	219	100.0	Clostridiales	C11	A30	B28	Firmicutes	Clostridia	Clostridiales				RF0148		
5506	0.580767	-13.320725	5864	41.17	21.92	6	0	909	49.615	Firmicutes	C5	A16	B27									
5507	-14.130207	17.496001	3198	36.49	14.363	3	0	318	100.0	Lachnospiraceae	C11	A30		Firmicutes	Clostridia	Clostridiales	Lachnospiraceae					
5508	-24.448234	-11.324208	3197	42.98	12.8	3	0	280	58.929	Clostridiales	C9		B24									
5509	-21.322145	-3.089384	3196	42.24	359.667	3	0	7973	99.448	Clostridiales	C26	A2	B1	Firmicutes	Clostridia	Clostridiales						
5510	21.039643	13.337038	3196	43.09	10.32	4	0	235	96.596	Streptococcus	C15			Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus				
5511	13.436639	-30.145042	3194	56.98	13.989	4	0	312	100.0	Rothia mucilaginosa	C17	A29		Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Rothia				
5512	24.616952	-5.998264	3193	48.7	12.709	4	0	299	0.669	Rhizobium sp. YR060	C23	A32	B30									
5513	-28.168635	1.513218	3191	42.9	82.795	5	0	1828	94.365	Clostridiales	C30	A7		Firmicutes	Clostridia	Clostridiales						
5514	13.977969	26.161393	3190	35.99	13.471	7	0	293	0.0			A34										
5515	7.971683	35.203839	3190	27.46	11.302	4	0	255	0.0		C24	A27	B29									
5516	-7.309372	17.311699	3190	38.71	12.504	4	0	281	100.0	Lachnospiraceae	C9		B27	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae					
5517	-28.325437	-3.629026	5502	42.24	13.577	5	0	540	99.259	Clostridiales	C26		B24	Firmicutes	Clostridia	Clostridiales						
5518	-9.392949	-7.69332	3189	42.8	15.3	2	0	353	98.584	Clostridiales	C9		B24	Firmicutes	Clostridia	Clostridiales						
5519	2.074332	-14.917785	3189	45.69	10.943	5	0	244	97.541	Firmicutes	C21	A33	B24	Firmicutes								
5520	-17.989657	-3.58634	3188	42.13	267.337	2	0	5884	99.711	Ruminococcus sp. 5_1_39BFAA	C26	A2	B1	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus		RF0142		
5521	9.265367	35.767595	3188	27.04	10.9	4	0	239	0.0		C24	A27	B29								115548	
5522	-17.988037	-5.391198	3188	43.19	219.859	2	0	4839	100.0	Clostridiales	C30	A3	B1	Firmicutes	Clostridia	Clostridiales				RF0142		
5523	18.987113	4.07513	3186	45.45	9.576	2	0	213	0.0		C12	A34										NP_795683,YP_950583
5524	32.98896	3.83953	3186	45.1	15.625	3	0	341	100.0	Streptococcus	C15	A18	B21	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus				
5525	29.189701	-26.333343	3186	58.79	7.642	5	0	172	100.0	Eggerthella	C10	A29		Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Eggerthella				
5526	29.077664	5.513509	3186	43.25	19.129	2	0	430	99.535	Streptococcus parasanguinis	C15	A18	B21	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus				
5527	-23.16846	32.727141	3185	40.57	12.328	6	0	268	100.0	Firmicutes bacterium CAG:41	C29	A24	B25	Firmicutes								YP_008240327
5528	-3.605496	-31.367499	3185	48.79	23.388	4	0	528	100.0	Escherichia coli	C20		B9	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia				
5529	19.733871	11.694923	3185	40.88	12.454	4	0	284	100.0	Streptococcus	C15	A31	B31	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus				
5530	11.470927	35.308181	3185	30.64	14.232	3	0	325	31.385	Clostridiales	C24	A26	B29									
5531	-24.499852	15.046207	3184	40.17	57.742	4	0	1307	99.541	Dorea formicigenerans	C5	A6	B5	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea				
5532	-29.129269	-12.181571	3184	45.54	8.028	2	0	187	22.46	Blautia	C26	A33	B24									
5533	-0.82258	-15.30762	3184	43.75	20.717	2	0	465	0.0		C8	A16										
5534	21.574238	12.409306	3183	42.79	12.737	4	0	280	100.0	Streptococcus	C15	A28	B31	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus				YP_009015647
5535	-18.380666	-6.612226	3182	44.06	323.006	4	0	7092	99.915	Clostridiales	C30	A2	B1	Firmicutes	Clostridia	Clostridiales						
5536	0.073125	0.869757	3181	40.21	35.006	3	0	813	99.754	[Ruminococcus] gnavus	C5			Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia			17371	
5537	-35.438398	-13.060869	3180	46.26	13.154	4	0	290	82.069	Clostridiales	C9	A33	B24	Firmicutes	Clostridia	Clostridiales						
5538	-0.771056	20.263753	3180	32.11	35.166	3	0	1015	54.483	[Eubacterium] hallii	C8	A10										
5539	-29.4035	-3.592874	3179	41.96	14.99	3	0	327	23.853	Clostridiales	C9		B24									
5540	-23.630694	-10.174982	3179	43.76	279.583	3	0	6159	100.0	Clostridiales	C30	A2	B1	Firmicutes	Clostridia	Clostridiales						
5541	-15.68211	14.281116	3179	35.89	7.053	4	0	158	100.0	Lachnospiraceae	C11		B28	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae					
5542	34.758925	1.690838	3179	47.66	15.855	2	0	352	100.0	Streptococcus	C15	A18	B21	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus				
5543	-23.556673	-10.263957	3178	43.86	10.233	3	0	227	23.789	Clostridiales	C9	A22	B24									
5544	-18.535857	-4.418619	3178	43.36	201.462	3	0	4405	99.955	Clostridiales	C30	A3	B1	Firmicutes	Clostridia	Clostridiales				RF0142		
5545	-28.231612	-13.019807	3177	45.36	10.506	1	0	235	5.957	Clostridiales	C9	A33	B24									
5546	-28.819715	-9.557605	3176	44.9	11.662	5	0	267	31.461	Clostridiales	C26	A22	B24									
5547	19.397258	9.335371	3176	41.69	14.144	3	0	315	100.0	Streptococcus salivarius	C15	A31	B31	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus				
5548	15.998121	-27.176448	3174	56.99	11.005	3	0	242	96.694	Rothia mucilaginosa	C17	A29		Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Rothia				
5549	-23.22598	0.18852	3572	41.41	10.862	4	0	283	0.0		C9	A20	B24									
5550	-15.832853	16.919929	3173	35.46	12.467	2	0	273	61.538	Lachnospiraceae	C11	A25	B27									
5551	-22.60912	6.760667	3173	40.56	14.471	4	0	316	100.0	Dorea	C9	A20	B24	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea				
5552	-5.678792	-36.621244	3171	52.51	23.251	2	0	516	100.0	Escherichia coli	C20			Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia				
5553	-17.913527	8.416994	3171	38.41	103.031	4	0	2259	100.0	Ruminococcus sp. 5_1_39BFAA	C26	A5	B5	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus				YP_238637
5554	32.028604	3.821525	3170	44.67	7.243	4	0	157	100.0	Streptococcus australis	C15	A18	B21	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus				
5555	14.44687	-28.826236	3170	57.73	12.253	2	0	281	98.577	Rothia mucilaginosa	C17	A29	B26	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Rothia				
5556	-21.13422	30.760046	3170	38.01	9.52	3	0	210	100.0	Firmicutes bacterium CAG:41	C29	A24	B25	Firmicutes							145094	
5557	-24.919861	-6.683753	3846	45.81	8.101	3	0	220	73.636	Ruminococcus sp. CAG:17	C9	A33										
5558	16.736695	-15.427321	4863	54.29	9.701	8	0	325	0.0		C16	A29										
5559	-21.094384	-0.485381	3169	43.58	12.15	3	0	264	0.0		C9		B24									
5560	-3.524673	-27.567354	3169	46.23	36.896	5	0	828	100.0	Escherichia coli	C20			Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia			15794	YP_008766911
5561	-3.272557	32.016572	3168	29.42	17.248	2	0	377	99.469	bacterium LF-3	C3	A19	B29									
5562	6.81666	-4.545032	3168	42.08	15.246	3	0	341	46.334	Prevotella sp. CAG:891	C16											
5563	-9.250131	18.884297	3167	38.59	183.538	6	0	3982	99.397	Clostridiales	C5	A3		Firmicutes	Clostridia	Clostridiales						
5564	-5.12012	-37.236641	3167	54.47	36.835	3	0	817	100.0	Escherichia coli	C20	A9	B9	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia				
5565	-14.535871	16.253271	3167	36.56	9.699	3	0	218	100.0	Clostridiales	C11	A25		Firmicutes	Clostridia	Clostridiales					139406	
5566	-20.041745	-5.222268	3929	44.06	153.399	3	0	4235	97.497	Clostridiales	C30	A3		Firmicutes	Clostridia	Clostridiales						
5567	9.145327	37.258671	3166	26.03	9.649	4	0	219	20.091	Clostridiales	C18	A27	B29									
5568	-22.131068	30.531469	3165	35.64	12.056	3	0	262	100.0	Firmicutes bacterium CAG:41	C29	A24	B25	Firmicutes								
5569	13.806183	-30.673576	3164	60.3	11.314	2	0	262	96.183	Rothia mucilaginosa	C17	A29	B26	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Rothia				
5570	-9.044828	-36.983533	3163	56.31	39.913	2	0	871	100.0	Escherichia coli	C20	A9	B9	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia				
5571	-13.166579	6.553526	3162	42.66	13.836	3	0	308	46.104	Lachnospiraceae	C26		B24									
5572	-15.369107	14.175281	3701	38.04	8.326	5	0	217	100.0	Lachnospiraceae	C11	A30	B28	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae					
5573	-14.840031	15.288002	3160	38.8	10.234	4	0	232	100.0	Clostridiales	C11	A30	B28	Firmicutes	Clostridia	Clostridiales						
5574	34.639506	0.148291	3159	46.91	9.755	3	0	216	99.537	Streptococcus	C15	A18	B21	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus				
5575	-24.946579	-3.262763	3159	43.68	307.973	3	0	6760	99.97	Clostridiales	C26	A2	B1	Firmicutes	Clostridia	Clostridiales						
5576	-18.098733	-12.592187	3159	46.12	12.586	3	0	278	15.827	Clostridiales	C26	A22	B24								145094	
5577	-15.675628	14.754328	3159	37.51	11.485	4	0	251	100.0	Lachnospiraceae	C11	A30	B28	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae					
5578	6.077365	38.247222	3159	22.44	10.72	6	0	243	0.0		C24	A27	B29									
5579	-16.952494	14.753741	3158	34.8	11.26	2	0	275	95.636	Lachnospiraceae	C11	A25	B27	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae					
5580	-20.448897	32.923954	3158	44.33	9.496	1	0	211	95.735	Firmicutes bacterium CAG:41	C29	A24		Firmicutes								
5581	-34.95795	-6.705091	3158	43.54	15.849	3	0	345	0.0		C26	A22	B24									
5582	17.272394	-30.315068	3158	60.89	11.662	2	0	258	100.0	Rothia mucilaginosa	C17	A29	B26	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Rothia				
5583	-30.221574	3.636999	3158	40.25	11.469	2	0	252	0.0		C9	A20	B24									
5584	18.152897	12.913967	3157	39.06	9.414	3	0	220	100.0	Streptococcus	C15	A31	B32	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus				
5585	3.12406	-3.17989	3157	43.49	12.284	4	0	274	100.0	Escherichia coli	C20	A16		Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia				YP_007111432,YP_794054
5586	0.233052	-15.292572	3157	45.68	179.918	2	0	3927	100.0	Clostridiales	C5	A3	B16	Firmicutes	Clostridia	Clostridiales						
5587	31.722682	3.047869	3156	45.28	27.469	4	0	612	100.0	Streptococcus parasanguinis	C15	A18	B21	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus				
5588	28.394861	14.701019	3154	42.26	23.107	1	0	535	99.813	Streptococcus	C15			Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus				
5589	12.555931	38.626827	6652	32.77	10.154	8	0	493	37.931	Clostridiales	C18	A26	B29								128524	
5590	18.934508	-21.442723	3154	58.08	5.908	2	0	126	92.063	Actinomyces sp. S6-Spd3	C17	A29		Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces				
5591	-23.33382	32.212055	3154	36.84	12.012	1	0	263	100.0	Firmicutes bacterium CAG:41	C29	A24	B25	Firmicutes								
5592	-36.886534	-0.544061	3153	42.37	343.321	2	0	7477	100.0	Clostridiales	C30	A2		Firmicutes	Clostridia	Clostridiales					123884,123889	
5593	6.979443	-6.616676	3152	40.96	9.136	2	0	205	100.0	Prevotella sp. CAG:891	C5		B22	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella				
5594	-6.3535	-26.243027	3152	53.05	13.035	5	0	293	100.0	Escherichia coli	C20	A21	B8	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia				
5595	14.400061	-27.828466	3151	55.09	15.866	2	0	351	98.291	Rothia mucilaginosa	C17	A29		Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Rothia				
5596	-22.260221	-6.004983	3151	43.86	197.139	3	0	4588	98.387	Clostridiales	C30	A3	B1	Firmicutes	Clostridia	Clostridiales						
5597	2.975171	-30.858272	3150	60.6	16.958	4	0	379	12.401	Ruminococcaceae	C28		B18									
5598	17.68215	-30.038984	3150	60.73	9.416	2	0	208	100.0	Rothia mucilaginosa	C17	A29	B26	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Rothia				
5599	6.488487	37.026388	3149	25.37	11.215	3	0	244	6.557	Terrisporobacter othiniensis	C24	A27	B29									
5600	-13.449483	13.571888	3149	38.68	9.243	3	0	208	100.0	Anaerostipes hadrus	C11	A30	B28	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes				
5601	-13.593252	12.43233	3149	40.04	14.018	3	0	329	93.313	Lachnospiraceae	C11	A30	B24	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae					
5602	15.996944	13.724547	3148	37.36	11.383	3	0	258	100.0	Streptococcus parasanguinis	C15		B32	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus				
5603	-28.244361	-12.227592	4526	45.71	11.641	5	0	379	28.76	Lachnospiraceae	C26		B24									YP_293777
5604	-31.891315	8.745318	3146	42.18	39.04	2	0	869	99.77	Clostridiales	C9	A11	B24	Firmicutes	Clostridia	Clostridiales						
5605	7.014855	-6.934106	4618	41.79	15.243	6	0	496	98.185	Prevotella sp. CAG:891	C33	A16	B22	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella				
5606	-22.601376	31.865891	3144	36.51	8.118	3	0	182	100.0	Firmicutes bacterium CAG:41	C29	A24	B25	Firmicutes								
5607	-2.03991	31.271136	3144	28.34	13.518	2	0	291	100.0	bacterium LF-3	C3	A19	B29									
5608	-3.899808	-30.613837	3143	45.56	16.182	3	0	357	100.0	Escherichia coli	C20	A16		Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia				
5609	-13.076998	14.277862	3143	37.8	8.201	2	0	177	100.0	Clostridiales	C11	A30	B28	Firmicutes	Clostridia	Clostridiales						
5610	6.445405	-31.251106	3143	58.29	23.791	4	0	528	26.326	Subdoligranulum variabile	C25		B18									
5611	6.719581	35.916873	3143	25.52	9.888	6	0	213	3.756	Terrisporobacter glycolicus	C24	A27	B29									
5612	-29.043399	1.463558	3143	41.81	464.942	1	0	10104	99.921	Ruminococcus	C30	A2	B1	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus				
5613	26.302721	11.803717	3143	41.14	24.698	4	0	536	100.0	Streptococcus parasanguinis	C15	A18	B21	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus				
5614	30.925241	10.831756	3142	43.03	23.282	3	0	513	100.0	Streptococcus	C15	A18	B21	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus				
5615	-20.874515	30.607143	3142	36.38	8.779	2	0	195	98.974	Firmicutes bacterium CAG:41	C29	A24	B25	Firmicutes								
5616	28.963841	7.148453	5829	43.3	9.435	6	0	389	100.0	Streptococcus australis	C15	A18	B21	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus			139413	
5617	-1.887698	23.514486	3140	33.12	8.127	4	0	180	0.0		C24	A25										
5618	-26.697642	0.859225	3620	40.88	153.838	4	0	4068	100.0	Clostridiales	C26	A3	B1	Firmicutes	Clostridia	Clostridiales						
5619	20.478965	12.951518	3138	41.14	11.532	2	0	256	100.0	Streptococcus salivarius	C15		B31	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus				
5620	31.347188	-24.585992	3138	61.82	16.427	2	0	356	97.472	Adlercreutzia equolifaciens	C10	A23	B23	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Adlercreutzia				
5621	-36.393952	-1.044855	3138	42.19	22.131	2	0	493	85.193	Ruminococcus lactaris	C9		B24	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus				
5622	-17.756086	5.744293	3137	39.18	17.042	4	0	374	1.604	Ruminococcus lactaris	C26	A20	B24									
5623	-22.106585	1.527354	3137	41.47	60.378	3	0	1319	99.621	Dorea longicatena	C26		B3	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea				
5624	-28.607787	-10.440737	3137	45.71	9.53	1	0	209	41.627	Clostridiales	C9		B24									
5625	-18.493243	27.770896	3136	32.91	10.349	4	0	224	85.268	Firmicutes bacterium CAG:41	C29	A25	B25	Firmicutes								
5626	-6.882195	19.873353	3136	36.35	10.972	3	0	241	100.0	Dorea formicigenerans	C8	A25	B27	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea				
5627	16.98658	-15.482727	3135	54.13	11.751	2	0	258	0.0		C16	A29										
5628	-21.9801	11.791298	3135	37.51	126.002	4	0	2721	100.0	Ruminococcus	C26	A3	B5	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus				
5629	-8.439276	-25.855417	3135	56.59	45.537	4	0	989	99.494	Escherichia coli	C20			Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia			19568,19567	
5630	-32.721698	0.120317	3135	44.53	271.396	4	0	5850	99.966	Clostridiales	C30	A2	B1	Firmicutes	Clostridia	Clostridiales						
5631	-11.341161	23.801659	3134	38.13	48.153	3	0	1049	98.665	Eubacterium	C8	A6	B5	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium				
5632	20.130226	12.530244	3134	41.19	12.12	4	0	262	100.0	Streptococcus salivarius	C15		B31	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus				
